GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS500178460	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	05:34:00	obsr548297	S36882833	Traveling	P22	EBIRD_CAMERICA	315	3.000		4	1	G2419918	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500079021	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	15:51:00	obsr143555	S36877380	Traveling	P22	EBIRD_CAMERICA	98	2.500		3	1	G2419929	0	1	0		Return trip katinka Nain 		
URN:CornellLabOfOrnithology:EBIRD:OBS500180535	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-12	05:11:00	obsr548297	S36882933	Traveling	P22	EBIRD_CAMERICA	153	1.800		4	1	G2419934	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500106406	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-12	05:11:00	obsr143555	S36878760	Traveling	P22	EBIRD_CAMERICA	153	1.800		4	1	G2419934	0	1	0		Sendero Monte Escondido.		
URN:CornellLabOfOrnithology:EBIRD:OBS500188863	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-13	04:54:00	obsr398519	S36883372	Stationary	P21	EBIRD_CAMERICA	41			4	1	G2419960	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS641959722	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	05:34:00	obsr665125	S47359204	Traveling	P22	EBIRD_CAMERICA	315	3.000		4	1	G2419918	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500179972	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	15:51:00	obsr548297	S36882903	Traveling	P22	EBIRD_CAMERICA	98	2.500		3	1	G2419929	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS641958558	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-13	05:35:00	obsr665125	S47359128	Traveling	P22	EBIRD_CAMERICA	120	1.800		4	1	G2419964	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500666270	2021-08-19 17:22:33.635409	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-12	17:09:00	obsr548297	S36910006	Stationary	P21	EBIRD	12			2	1	G2422914	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500035475	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	05:34:00	obsr143555	S36874944	Traveling	P22	EBIRD_CAMERICA	315	3.000		4	1	G2419918	0	1	0		Sendero El Pizote		
URN:CornellLabOfOrnithology:EBIRD:OBS500184100	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-13	04:54:00	obsr548297	S36883116	Stationary	P21	EBIRD_CAMERICA	41			4	1	G2419960	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500078746	2021-12-01 12:29:40.279098	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	13:47:00	obsr143555	S36877370	Traveling	P22	EBIRD_CAMERICA	124	2.500		3	1	G2419928	0	1	0		Katinka Nain road north from visitor center then abandoned coffee plantation.		
URN:CornellLabOfOrnithology:EBIRD:OBS500188421	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	05:34:00	obsr398519	S36883345	Traveling	P22	EBIRD_CAMERICA	315	3.000		4	1	G2419918	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500191521	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-14	06:04:00	obsr548297	S36883518	Traveling	P22	EBIRD_CAMERICA	176	1.500		2	1	G2420002	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500179687	2022-01-24 09:57:25.745522	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	13:47:00	obsr548297	S36882886	Traveling	P22	EBIRD_CAMERICA	124	2.500		3	1	G2419928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500153468	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-13	05:35:00	obsr143555	S36881453	Traveling	P22	EBIRD_CAMERICA	120	1.800		4	1	G2419964	0	1	0		Road to abandoned coffee plantation.		
URN:CornellLabOfOrnithology:EBIRD:OBS641959515	2022-01-24 09:57:25.795557	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	13:47:00	obsr665125	S47359188	Traveling	P22	EBIRD_CAMERICA	124	2.500		3	1	G2419928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500173956	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-14	06:04:00	obsr143555	S36882580	Traveling	P22	EBIRD_CAMERICA	176	1.500		2	1	G2420002	0	1	0		Katinka Sendero Jaguar		
URN:CornellLabOfOrnithology:EBIRD:OBS499762356	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-10	17:10:00	obsr143555	S36859364	Traveling	P22	EBIRD_CAMERICA	51	0.200		1	1		0	1	0		Around visitor center.		
URN:CornellLabOfOrnithology:EBIRD:OBS500663689	2021-08-19 17:22:33.619745	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-12	17:09:00	obsr398519	S36909869	Stationary	P21	EBIRD	12			2	1	G2422914	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500184532	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-13	05:35:00	obsr548297	S36883139	Traveling	P22	EBIRD_CAMERICA	120	1.800		4	1	G2419964	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS641959326	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2017-05-11	15:51:00	obsr665125	S47359182	Traveling	P22	EBIRD_CAMERICA	98	2.500		3	1	G2419929	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544833232	2021-08-19 17:24:57.932166	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							Unknown Location - (15.048, -86.712)	L6283420	P	15.0476289	-86.7117229	2017-09-18	11:39:00	obsr336816	S40161268	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS536854259	2021-08-19 17:24:57.937396	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							Unknown Location - (15.048, -86.712)	L6283420	P	15.0476289	-86.7117229	2017-09-18	11:39:00	obsr316288	S39460386	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS537012575	2021-08-19 17:24:57.900853	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							Unknown Location	L15700690	P	15.0477631	-86.7118051	2017-09-18	11:39:00	obsr419548	S39471516	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0		From La Unión to La Muralla.  About 2.5km walking.		
URN:CornellLabOfOrnithology:EBIRD:OBS534268159	2021-08-19 17:24:57.919066	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							Unknown Location - (15.048, -86.712)	L6283420	P	15.0476289	-86.7117229	2017-09-18	11:39:00	obsr335543	S39284038	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0		From La Unión to La Muralla.  About 2.5km walking.		
URN:CornellLabOfOrnithology:EBIRD:OBS613064979	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2018-05-05	09:45:00	obsr495593	S45402985	Traveling	P22	EBIRD	65	5.013		4	1	G3165296	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS617657531	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2018-05-05	09:45:00	obsr776775	S45663575	Traveling	P22	EBIRD	65	5.013		4	1	G3165296	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS613573375	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2018-05-05	09:45:00	obsr239574	S45431095	Traveling	P22	EBIRD	65	5.013		4	1	G3165296	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS612270135	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2018-05-05	09:45:00	obsr205965	S45359545	Traveling	P22	EBIRD	65	5.013		4	1	G3165296	1	1	0		Global Big Day 2018. RVS La Muralla (zona de amortiguamiento). Miembros del grupo: Mayron Mejia, Gilberto Flores Walter, Carlos Funes y Karla Lara.		
URN:CornellLabOfOrnithology:EBIRD:OBS611295920	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2018-05-05	09:45:00	obsr294628	S45306016	Traveling	P22	EBIRD	65	5.013		4	1	G3165296	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS657783550	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				4					Honduras	HN	Olancho	HN-OL							Parque Arqueológico Cuevas de Talgua	L2617387	H	14.8971222	-85.8714607	2018-09-16	06:15:00	obsr651458	S48552160	Traveling	P22	EBIRD	210	7.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS682396262	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2018-12-01	06:30:00	obsr338329	S50394324	Traveling	P22	EBIRD	180	2.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696100761	2021-08-19 17:22:34.125164	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-01-08	06:00:00	obsr665125	S51484502	Traveling	P22	EBIRD	265	4.000		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS713136126	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-16	11:05:00	obsr538458	S52932908	Stationary	P21	EBIRD_CAMERICA	50			2	1	G4088812	1	1	0		Con : Erin Nain Torres		
URN:CornellLabOfOrnithology:EBIRD:OBS713192801	2021-08-19 17:24:57.735854	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-18	06:00:00	obsr538458	S52937756	Traveling	P22	EBIRD_CAMERICA	210	2.000		2	1	G4088818	0	1	0		Con Erin N Torres , se realizó en Sendero El Pizote		
URN:CornellLabOfOrnithology:EBIRD:OBS745529295	2021-08-19 17:24:57.728856	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-18	06:00:00	obsr665125	S55445861	Traveling	P22	EBIRD_CAMERICA	210	2.000		2	1	G4088818	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS713173457	2021-08-19 17:22:34.176712	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-17	06:00:00	obsr538458	S52936037	Traveling	P22	EBIRD	240	2.500		2	1	G4088816	0	1	0		Con Naín Torres		
URN:CornellLabOfOrnithology:EBIRD:OBS745528984	2021-07-20 21:49:02.342139	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-16	11:05:00	obsr665125	S55445849	Stationary	P21	EBIRD_CAMERICA	50			2	1	G4088812	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS713208842	2021-08-19 17:24:57.76007	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-18	14:30:00	obsr538458	S52939278	Traveling	P22	EBIRD_CAMERICA	120	1.500		2	1	G4088820	0	1	0		Con Erin Nain Torres		
URN:CornellLabOfOrnithology:EBIRD:OBS745529159	2021-08-19 17:22:34.208671	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-17	06:00:00	obsr665125	S55445859	Traveling	P22	EBIRD	240	2.500		2	1	G4088816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS721475221	2021-10-25 22:22:17.52194	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-28	06:30:00	obsr235570	S53583300	Traveling	P22	EBIRD	600	6.437		3	1	G3922475	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS720678994	2021-10-25 22:17:30.135662	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-28	06:30:00	obsr234279	S53528166	Traveling	P22	EBIRD	600	6.437		3	1	G3922475	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS745529386	2021-08-19 17:24:57.748944	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-18	14:30:00	obsr665125	S55445867	Traveling	P22	EBIRD_CAMERICA	120	1.500		2	1	G4088820	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS731009984	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	15:27:00	obsr1299899	S54356153	Traveling	P22	EBIRD	120	2.000		7	1	G3981799	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728700320	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							(15.0684,-86.7316)	L8909964	P	15.0684260	-86.7315770	2019-03-22	05:39:00	obsr662346	S54178357	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729797089	2022-10-26 03:22:14.020367	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	05:43:00	obsr603678	S54261707	Traveling	P22	EBIRD	180	7.000		8	1	G3977929	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728697446	2021-08-19 17:22:32.530721	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							(15.0970,-86.7391)	L8909928	P	15.0970060	-86.7390970	2019-03-23	06:13:00	obsr662346	S54178185	Traveling	P22	EBIRD	320	5.200		13	1	G3977164	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728897085	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	05:39:00	obsr334424	S54193163	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729598675	2021-08-19 17:22:34.886244	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-23	06:13:00	obsr334434	S54246492	Traveling	P22	EBIRD	320	5.200		13	1	G3977164	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728980319	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	15:27:00	obsr603678	S54121431	Traveling	P22	EBIRD	120	2.000		7	1	G3981799	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS730482853	2022-10-26 03:22:24.423527	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	05:43:00	obsr334434	S54315503	Traveling	P22	EBIRD	180	7.000		8	1	G3977929	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728852313	2021-08-19 17:22:34.933818	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-23	06:13:00	obsr603678	S54189817	Traveling	P22	EBIRD	320	5.200		13	1	G3977164	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729074366	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				2					Honduras	HN	Olancho	HN-OL							(15.0684,-86.7316)	L8909964	P	15.0684260	-86.7315770	2019-03-22	05:39:00	obsr917950	S54206496	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1186825605	2021-08-19 17:22:34.636533	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				3					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	06:15:00	obsr753166	S90537986	Traveling	P22	EBIRD	280	1.609		7	1	G3981998	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729594422	2021-08-05 00:47:29.526253	9525	species	avibase-A8FEEA01	Keel-billed Motmot	Electron carinatum				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	15:27:00	obsr334434	S54246051	Traveling	P22	EBIRD	120	2.000		7	1	G3981799	1	1	0				
